Id,hate_speech,offensive_language,neither,clean_tweet,,,
5925,0,1,0,8220 the next time i see this bitch i m beating her ass job or not 8221 lol,,,
5926,0,1,0,8220 fuck up bitch 128530 8221 get out mi house 127969 128074 128581 128514,,,
5927,0,1,0,8220 bad bitches is the only thing that i like 128074 128064 128074 8221 128073 128073 128073,,,
5928,0,1,0,8220 monroe it aint bundles soooo nope 8221 it is bitch she happy hosting,,,
5929,0,1,0,8220 no yu can t get no money yu silly hoe 8221,,,
5930,0,1,0,8220 a these niggaz bitches hiding behind gangs they ain t in 128175 128056 9749 65039 8221 128588 128175,,,
5931,0,1,0,8220 monroe dont say shit else just stfu 8221 bitch we can do a lot more off this twitter shit you can come see me,,,
5932,0,1,0,8220 niggas talk more then bitches these days 8221,,,
5933,0,1,0,8220 you little stupid ass bitch i ain t fuckin with you 127925 8221,,,
5934,0,1,0,8220 seriouslee i aint gone lie amp old heads say they see it in me so i figured 8221 nah you just retarded,,,
5935,0,1,0,8220 lmao amp aero sound young af talking bout hoes n weed n shit 8221 iam brah you gotta listen to this shit,,,
5936,0,1,0,8220 niggas over 6 2 with long ass monkey arms make the best cuddle buddies so i heard 8221 ahaha a female told me this once 128514 128514 128514,,,
5937,0,1,0,8220 sometimes i hate az amp sometimes i love it depends on the time of year i guess 8221 amp the dumb bitches that live here,,,
5938,1,0,0,8220 chronicles dudes shaving without it being for an athletic purpose is gay af 8221 you re retarded,,,
5939,0,1,0,8220 or he s eating it cuz he s with a women who just can t cook 128586 8221 then u gotta get rid of that hoe,,,
5940,0,1,0,8220 rad i m going to miss these bitches so much 128557 far right she resting on ol girl booty y all funny as shit,,,
5941,0,1,0,8220 rad you was with the bitch with the fat ass 128514 8221 only way to live when u young that shit gonna get old tho and have a lot of dents in it,,,
5942,0,1,0,8220 kidd phila 128514 marcus bitch ass ain t loyal at all team hopping ass 8221 128514 128557 128514 128557 128514 128056 9749 65039,,,
5943,0,1,0,8220 hoe fax type yo bitch number in google to see if it pops up on back page thank 8221 128514 128557 128514 128557,,,
5944,0,1,0,8220 i was told never fold amp never sell my sole they should have told yu stay in school soul 8221 autocorrect hoed me,,,
5945,0,1,0,8220 bailon bitch u tried it u deserved every foul word that came out chris mouth 128133 9749 65039 bye hoe 8221 128514 128557 128514,,,
5946,0,1,0,8220 one last shot at this love shit then i m dogging you hoes 8221 drakelistener,,,
5947,0,1,0,8220 negro you wear a size 5 i m in a 12 8221 i m at a 6 now still growing,,,
5948,0,1,0,8220 what s good family 8221 in the gym looking at hoes hit u later,,,
5949,0,0,1,8220 when you open your starburst candy and get 2 yellows lmao bruh,,,
5950,0,1,0,8220 g birthday weekend starts today 8221 shut yo hoe ass up,,,
5951,0,1,0,8220 bitch niggas pay for hoes just to lay with hoes 8221 relax one night you ll pay to stay with hoes,,,
5952,0,1,0,8220 if your wardrobe consist of mostly leggings you s a hoe 8221 guilty,,,
5953,0,1,0,8220 fishyass 8220 sqquad in the mall with yo bitch and yo money i m getting me somethin 128514 128175 8221 128514 8221 128175 128175 128175 128175 128175 128175 128175 128175 128175 128175 128175 128175 128175 128175 128175 128175 128175 128175 128175 128175,,,
5954,0,1,0,8220 eat a lot of protein eat a lot of pussy mattietrumpstipsforabetterlife 8221 eat the whole ass,,,
5955,0,1,0,8220 larsen i m jakes bitch 8221,,,
5956,1,0,0,8220 larsen when you live this gay you can t be afraid of two black dicks in your butt you fucking queer,,,
5957,0,1,0,8220 a lot of you males need to dress up as real men for halloween since y all be acting like bitches all year 8221 128514 128588,,,
5958,0,1,0,8220 you want to be a little bitch than ima treat you like a little bitch 8221,,,
5959,0,1,0,8220 peddicord8 water polo is so fucking hard respect 8221 yeah if you re a pussy,,,
5960,0,1,0,8220 x troyy edward did oss he sparkled 8221 128514 128514 bitch reality,,,
5961,0,1,0,8220 kudabrazyy who the old bitch 8221 hoe,,,
5962,1,0,0,8220 i love the song john doe dope 8221 faggots,,,
5963,0,1,0,8220 mommie i hate when bitches do that who are you talking to shit like clearly you 8221 i be like bitch wit da red door hoe 128514 128514,,,
5964,1,0,0,8220 just got done with my last final and i m walkin around campus like i own this place 8221 queer,,,
5965,0,1,0,8220 we ll i m going to sleep 128530 8221 fag,,,
5966,0,0,1,8220 mmmh daily is out stories via 8221 yellow is in amp luv the bling,,,
5967,0,1,0,8220 they not evn hoes in silence anymore 8221 proud of it then want respect,,,
5968,0,1,0,8220 when you fuck her good she trip even more 8221 good dick makes a bitch go crazy,,,
5969,0,1,0,8220 20 turner 88 so many hoes that s why 8221 preach,,,
5970,0,1,0,8220 if a photographer doesn t have a back story on how he started he did it for pussy believethat 8221 cantknockthahussle,,,
5971,0,1,0,8220 i ve sounded like a fag the last few days 128584 128513 128513 8221 your emotions are inspiring 128150,,,
5972,0,1,0,8220 imaddictedto girls w fat pussy slim waist fat ass n innocent smiles 8221 truuuuuu,,,
5973,0,1,0,8220 you can be seminoles but not redskins k 8221 seminole tribe got an agreement with them fsu pay them to use the name,,,
5974,0,1,0,8220 suckthat who that pussy wet for 8221,,,
5975,1,0,0,8220 fish died you dammn weed potheads are annoying af on twitter 8221 weed and pot are the same thing faggot,,,
5976,0,1,0,8220 i m dreaming 128525 128525 ewwww 8221 bitch you must be fucked up 128514 128514,,,
5977,0,1,0,8220 xo lmao my bitch was listening to gospel music w liquor in her hand weaaakkk 8221 lmfaooooooooo i was crying,,,
5978,0,1,0,8220 why amanda bitch ass eva cheat on fizz fine ass ion geddit 128564 8221 theres more to a nigga than his looks thought yall knew dat 128564,,,
5979,0,1,0,8220 amp you should feel disrespected if a bitch try to suck you up with dry lips 128128 128128 8221,,,
5980,0,1,0,8220 flexin y all bitches switch a roo niggas 8221 128064 128064 who the hell,,,
5981,1,0,0,8220 rocky who is she rt y all hype that bread loaf chick up but i m a chill 8221 a dyke rapper,,,
5982,1,0,0,8220 cowboys win games during the regular season but when they get to the playoffs that trash af lol 8221 hating ass nigga,,,
5983,0,1,0,8220 having 0 bitches really the wave 8221 shaq you got all the hoes,,,
5984,0,1,0,8220 niggas want a good girl but still wanna fuck with hoes but that ain t gone work gotta pick one 8221 128514 128514 128514 boy stfu,,,
5985,0,1,0,8220 splash onna bitch wednesday tomorrow 8221,,,
5986,0,1,0,8220 monroe them damn brownies 8221 i swear lmao,,,
5987,0,1,0,8220 mom dont call a girl a bitch that s somebody s daughter sister niece me and somebody s bitch too 8221,,,
5988,1,0,0,8220 white kids favorite activities 1 calling people niggers on xbox 2 fucking their pet 3 shooting up their school 8221,,,
5989,0,1,0,8220 smh bitches are such haters how dare they do this to her blackgirls jealousy yooo loool,,,
5990,0,1,0,8220 throwing lamps at bitches who need to lighten up 8221 true dat,,,
5991,0,1,0,8220 using y mx b to measure the slope of that ass girl 8221,,,
5992,0,1,0,8220 on my way to fuck ur bitch,,,
5993,0,1,0,8220 on my way to fuck ur bitch,,,
5994,0,1,0,8220 8220 my brother a faggot 8221 8221 smh,,,
5995,0,1,0,8220 dnt blame niggas when a female see ya hoe ass ways go listen to some jt money fruitcake 8221,,,
5996,0,0,1,8220 some of y all bios are trash 8221 mine pretty good,,,
5997,0,1,0,8220 bout time rt some of these chicks don 8217 t want a man they just want support 8221 tell that bitch to get a bra,,,
5998,0,1,0,8220 when the pussy stank,,,
5999,0,1,0,8220 remember this bro 128514 don t show people this 128514 128514 128557 128567,,,
6000,0,1,0,8220 uhoh you got the hoes lol rt abrupt y all i found this letter on my car naaah,,,
6001,0,1,0,8220 if she s sending you nudes on snap chats but your not one of the 3 guys on her favorites she a hoe 8221 128514 128514 128514 128557,,,
6002,0,1,0,8220 mondays are a whole lot better when you re driving a vehicle that white pussy uhhh get ya,,,
6003,0,1,0,8220 nadeshot no longer a side bitch 128514 128557,,,
6004,0,1,0,8220 spitting on people just shows you weren t raised right in another words it s a bitch nigga trait 8221,,,
6005,0,1,0,8220 spongebob out here beating bitches up,,,
6006,0,1,0,8220 a relationship is only made for two but some bitches don t know how to count 8221 amen to that,,,
6007,0,1,0,8220 sez why is everyone who thinks you re an unfunny pandering jizzbag automatically a troll 8221 and he hate colored folk,,,
6008,0,1,0,8220 darkskin girls ugly 127383 127378 ass bitch,,,
6009,0,0,1,8220 in the fashion world urban means stolen from black people its ghetto on us and urban on them haha 128588,,,
6010,0,1,0,8220 it s like when a bitch gotta pretty pussy but it s loose 8221 witchcraft,,,
6011,0,1,0,8220 the white girls u should holla at but nooooo brothas go for the ugliest bad built hoes ever,,,
6012,0,1,0,8220 how young is this hoe with a m amp m pillow,,,
6013,0,0,1,8220 i survived swine flu bird flu west nile and the bloomberg administration i ll be fine 8221 the abortion survival cant 4get that,,,
6014,0,1,0,8220 fyi my favorite type of bitches,,,
6015,0,0,1,8220 my tweets trash 8221,,,
6016,0,1,0,8220 han onit 8220 nochill small titty bitches pierced nipples look like staples 8221 128514 128514 128514 128514 128514 128514 128514 128514 128514 8221 lmao,,,
6017,0,1,0,8220 ready blow this bitch down 128293 me 3 rellos,,,
6018,0,1,0,8220 evaittakes i couldn t find anything to hold my hair up let alone put a pony in 8221 no bitch i said post a busted pic 128557,,,
6019,0,0,1,8220 my leave out is trash 128552 8221 128557 128557 128557 u sick,,,
6020,0,1,0,8220 2turntup 8220 sqquad iont got no type 8221 bad bitches is the only thing that i like 128111 128131 128131 8221 aye i m just living life,,,
6021,0,0,1,8220 dumb beaner 8221,,,
6022,0,1,0,8220 i try to keep all my bitches on lay away 8221 same way i feel,,,
6023,0,1,0,8220 trust these bitches nah 8221,,,
6024,0,1,0,8220 is it wrong if i get on this bitch and started talking shit 128514 8221 yes,,,
6025,0,1,0,8220 ain t nothing better in life than meeting a hoe with a full time job 8221 don t let her have her own benefits nigga what,,,
6026,0,1,0,8220 evaittakes boney as shit right 128514 8221 i seen em walking down the street ctfu i was in the crib tho he a lucky nig,,,
6027,0,1,0,8220 i heard thigh gaps is a way of telling if a bitch pussy is loose 8221 what,,,
6028,0,1,0,8220 dalli i threw them hoes away you also just threw yo life away 8221 bruhhh 128557 128557 128514 128514 128514,,,
6029,0,1,0,8220 lol haha 8221 hahahahahahahahahaahah deez nuts bitch,,,
6030,0,1,0,8220 hate driving in the rain 8221 you can drive deez nuts in your botch mouth hoe,,,
6031,0,1,0,8220 your opinion is irrelevant because you 8217 re a cunt 8221,,,
6032,0,1,0,8220 true nothing shuts up libdog bitches who like to bark at anything cuncher 8221 that s called preaching the truth,,,
6033,0,1,0,8220 pssy fuck her right in the pussy i wish this dude was my grandpa 128514,,,
6034,0,1,0,8220 when you see the bitch that been talking smack about you in the playground,,,
6035,0,1,0,8220 8220 sheaa i just want panda express 8221 panera 8221 big booty hoe 128514 128514 128514 128514,,,
6036,0,1,0,8220 aren t they all tho bro rt i hate a nosey bitch 8221 some more than others,,,
6037,0,1,0,8220 i got money guns gold bitches nd stacks nigga fuck this net beef have my shooters get at niggas 8221 a bring dat friday den,,,
6038,0,1,0,8220 pretty if a bitch comes for me i hope she bout all that slick shit she yapping about 128064 8221 thuggin,,,
6039,0,1,0,8220 drew i m finna eat some pussy 8221 lmao,,,
6040,0,0,1,8220 when girls take my snap backs and beanies lol 128169 that s 35 dollars a hat and 40 for the ax beanies 128530 8221 i don t let them take it,,,
6041,0,1,0,8220 a new breed of white girl she slammed that bitch 128527 128514,,,
6042,0,1,0,8220 8220 a1 a bitch couldn t pay me to get dem pregnant again 128588 8221 128514 128514 128514 128514 128514 8221 fr fam ion see how niccas out here poppin kids out,,,
6043,0,1,0,8220 niggas want pussy i ain t giving any out here is where lies our dilemma 8221 that s cool,,,
6044,0,1,0,8220 hahahaha do it bitch make her fall in love 10084 10084 10084 10084 10084 10084 10084 8221 should i 128514,,,
6045,0,1,0,8220 if she buys you a tattoo wife that girl 128521 128540 128527 8221 128514 this bitch,,,
6046,0,1,0,8220 bitches saying ray rice got what he deserved but just a month ago wanted this man free 128056 9749 65039,,,
6047,0,1,0,8220 8220 bitches be like messy bun 128072 128072 128072 128553 128514 128514 128553 128079 128557,,,
6048,0,1,0,8220 when she ask how imma eat her pussy,,,
6049,0,1,0,8220 girl you eat mo pussy than me girl you shoulda been a nigga 8221 that s that jam,,,
6050,0,1,0,8220 leave all the bitchin to bitches 8221,,,
6051,0,1,0,8220 8220 nsnapbacks last night was well fun lmao 8221 you got some pussy didn t ya vern 8221 unfortunately no lol,,,
6052,0,1,0,8220 hawn24 y all females love y all a bum nigga or a jail bird 8221,,,
6053,0,1,0,8220 you lucky ashit if you got the shawty you want 128527 128175 8221 a niggah just tryna keep her,,,
6054,0,1,0,8220 james3 don t get on bro when bae textin another nigger,,,
6055,0,0,1,8220 i just accidentally ate a pot brownie i guess there goes my pledge of being drug free for life lolz 8221 lmao college,,,
6056,0,1,0,8220 who else thinks lip biting is fucking sexy 8221 until that bitch bite too hard put a hoe out once for that,,,
6057,0,1,0,8220 these the kids that call you nigger on xbox,,,
6058,0,0,1,8220 how i feel when i m throwing trash away everyday in school,,,
6059,0,1,0,8220 when he makes u his wcw amp his hoes favorite it 128520 128520 128520 128514 128514,,,
6060,0,1,0,8220 females that know they are hoes really the coolest chicks all sex asides 8221 lmao,,,
6061,0,1,0,8220 they game is over fuck yall bitches amp yall attitudes 128514 128514 128514 128557 128557,,,
6062,0,1,0,8220 it might be rt some of y all females pussy wet cause he cried 8221 smh,,,
6063,0,1,0,8220 i say bitch bad woman good lady better 8221 lupe,,,
6064,0,0,1,8220 oreos and milk 128523 8221,,,
6065,0,1,0,8220 maybe cuz your putting trust in a bitch not a lady 8221 or maybe because this a fucking song,,,
6066,1,0,0,8220 shut the fuck up you fucking trash nigga work on another ring 8221,,,
6067,0,1,0,8220 128525 128525 128525 128525 in the yellow is rock hard,,,
6068,0,1,0,8220 8220 everybody loves dej loaf 8221 cause that s wifey 8221 fuck off kaya dats my bitch,,,
6069,0,1,0,8220 i live in constant fear of being shit on by a bird 8221 well this actually fucking happened to me before sooooo 128529,,,
6070,0,1,0,8220 kasey i surrounded my bad bitches i can t keep them out my face 8221 128064 128064 wheretheyatdoe 128514,,,
6071,0,1,0,8220 goku tho dr gero made android 18 to destroy da world das sum bitch nigga shit i would program a girl android to gimme sum neck 24 7 8221,,,
6072,0,1,0,8220 giant 8220 dumb bitch award goes too 128557 8221 that s all you uncle sam,,,
6073,0,1,0,8220 i let my girl handcuff me to the bed thinkin she gon do something freaky this bitch went through my phone 8221,,,
