Id,hate_speech,offensive_language,neither,clean_tweet
5396,0,0,1,dimejii i know so what samklef said wasn t a lie man this guy think is a beast in naija pop his music is trash not the wizkid of before
5397,0,1,0,dinora e jk i would be a bitch if i got them done
5398,1,0,0,elennamichelle nope not at all but i m stuck in a house full of fucking niggers help me escape 128553
5399,0,1,0,elennamichelle only when ur around me 128523 gotta keep dat scent to keep filthy niggers away
5400,0,1,0,fckwatchuthink or you know you could just go drink bleach bitch
5401,0,1,0,fullawhite haha my nigga coco i can t wait to fuckkk like a hunna hoes this summer haha jk
5402,0,1,0,fullawhite rt me to wey i went to the job interview high then a bitch straight stanking like dank haha eyes red then a hoe
5403,0,1,0,igother bitch dont talk at me like that bro
5404,0,0,1,icantmiss boys still got birds in the cage lol
5405,0,1,0,icantmiss send that hoe 128514 128514
5406,0,1,0,illionaire he been taking them hoe lol
5407,1,0,0,jeff hank studd shut up nigger
5408,0,1,0,justlexis lol whatever we re fags
5409,0,1,0,lexisperez he ate my pussy i could
5410,0,1,0,littlepuffin i just saw a bad bitch on here from mf switzerland and feel in love
5411,0,1,0,littlepuffin hoe
5412,0,1,0,lostb0y i meant bitch i am scum
5413,0,1,0,lostb0y do you bitch boy
5414,0,1,0,lostb0y no bitch w my dick
5415,0,1,0,lynnogawa that bitch
5416,0,1,0,michellecole nice hoodie faggot
5417,1,0,0,n1k nak status report making a pit stop in canada to rape bitches
5418,0,1,0,nowashington he liked that hoe
5419,0,1,0,nowashington what that hoe was like
5420,0,1,0,puderbaugh don t be a bitch get two
5421,0,1,0,queenveronica haha yolo did ya hit that hoe
5422,0,1,0,reathie man bring yo bitch ass here ion give a dam bout yo mf attitude
5423,0,1,0,reathie u better sit yo ass in that bitch til 330
5424,0,0,1,shegotthis yellow rice black beans and pork chop sis
5425,0,0,1,spenceyy not scanger
5426,0,1,0,tee13 after you spread that filth of urs to that white dog he amp the good ol boys were ltao on fuckin a monkey
5427,0,1,0,tee13 u 2 lost puppies dont know shit leave them niggers alone u can learn something besides how they like
5428,0,1,0,tee13 let one of them dingy real nigger dogs catch it miss torah dont want that thot shit
5429,0,1,0,thedarius bitch get that job first
5430,0,1,0,thedarius bitch just be looking for my shit
5431,0,1,0,thedarius bitch
5432,0,1,0,thedarius boy i was clean in them bitches
5433,0,1,0,thecrave only if it s funny tweets about ashy niggers
5434,0,1,0,tiffanycarter bitch im mad at you for slapping me 9995
5435,0,1,0,tiffnasty bitches will great valuable pussy always make you use protection too many nasty dick niggas out here
5436,0,1,0,tiffnasty some niggas didnt desrve to have that bitch in the first place
5437,0,1,0,tiffnasty yes love to make em masturbate to my voice bitches love southern accents
5438,0,1,0,ton3zz life aint shit but bitches and money i passed that weed like i studied
5439,0,1,0,tonydennis it s trash ik just wanted to fuck with dorsey
5440,0,1,0,travvv s pussy
5441,0,1,0,turtle gang lets fuck hawt bitches at foam and glow 128527
5442,1,0,0,westwest yall woohoo new black kill cracker babies panthers to the rescue racist trash thugs ferguson fergusonriot
5443,1,0,0,womanoverboard nigger
5444,0,1,0,wordtothewise i am hurt im not in it wtf fuck danielle that bitch
5445,0,1,0,xpriceless datguy bitch get punched tf out lol
5446,0,1,0,xpriceless datguy bitch u got me fuckked up
5447,0,1,0,xpriceless bitch take dat shit down imediatly
5448,0,1,0,xpriceless bitch u forcin it talkin about my family and shit watch out
5449,0,1,0,xpriceless bitch u got me fuckked up go suck lil action whamm like u always do on thursdays and fridays didn t think ik did u
5450,0,1,0,xpriceless correction bitch yo illiterate ass wanna eat my pussy and i got some center street boys dat u can suck up nun major
5451,0,1,0,xpriceless naw fuck u bitch and go suck up cartier
5452,0,1,0,xpriceless ok bitch damn i will i m not even tierd my phone just dying
5453,0,1,0,xxsarafina haha that hoe go hard rt
5454,0,1,0,the bitch in the purple shorts and aqua beats
5455,0,1,0,murda happy birthday bad bitch
5456,0,1,0,i knowww righttt i don t even know how to use this shit how i update my status on this hoe
5457,0,1,0,im 60 n i hate elissa a fake ass cunt
5458,1,0,0,oh shut your mouth i was talkin about the morning you fag
5459,0,1,0,no that s fucking retarded are you drinking tonight or not
5460,0,1,0,kuck i just whooped your ass why you turnin pussy
5461,0,1,0,haha you were that bitch on our team 128521
5462,0,1,0,nation fuck a raptor have fun with that when the tranny fails on you after 70k miles
5463,0,0,1,omar comes from a guy whose sole qualification to be cm is being the lucky sperm
5464,0,1,0,unless bitch is a word for awesome they are wrong
5465,0,1,0,i m actually with my boys right now your dorky ass is with your mom amp dad watching streit make you his bitch
5466,0,0,1,houston was top five in ahl attendance while aeros were here the transplanted snow bird would love a team
5467,0,1,0,man fuck this bitch
5468,0,1,0,right 128514 128557 okay bitch
5469,0,1,0,is little bitch an emotion cuz i m feeling it
5470,0,1,0,we do not want you here either suck my pigs arse you muzzie biotch get the phuck out and go back to your hellhole life
5471,0,1,0,i was like this bitch better chill oh hey maria 128514 128514 128514
5472,0,1,0,shit i wish it was socially acceptable for me to beat some of these bitches asses lmao
5473,0,1,0,in alaska nothing going on nothing to do nothing to bitch about few laws
5474,0,0,1,obispo ho we ll do it big
5475,0,1,0,you already know mane since 6th grade i ve been killin hoes
5476,0,1,0,never happen too much republican redneck oil money sad butt true corruptamerica
5477,0,1,0,nope it s a term used to mock teabagger scum like all three of you better luck next time pal
5478,0,0,1,in with the go to air out with the bad air and where s my next brownie
5479,0,1,0,bitch probably deserved it lol
5480,0,1,0,jehu fellow anarchists quit being vaginas p like jr high up in this bitch
5481,0,1,0,small man syndrome usually deep down they re huge pussies so they join the authority to compensate their weak ego
5482,0,1,0,pussy
5483,0,1,0,why are you laughing that s you hoe 128514
5484,0,0,1,check cashing on the corner of el cajon and calwood it s across the steer for pollo loco
5485,1,0,0,naw dude i wish they re white trash
5486,0,1,0,wat a faggot
5487,0,1,0,more than you run pussy
5488,0,1,0,thought to myself sheeba sheeba got my ass lookin like a zebra
5489,0,1,0,ya damn right nigglet d
5490,1,0,0,leave dyke
5491,0,1,0,stfu youre a pussy sit your ass down with all that noise
5492,0,1,0,death to attention hoes
5493,0,0,1,ill give you a tip beware of the ugly birds who hide behind massive lensed sunnies
5494,0,1,0,wow your like 3 years late bitch
5495,0,1,0,10 pussy
5496,0,1,0,10 yo fag rojas
5497,0,1,0,carr18 504 sitting here talking about what u would do or gonna do that s something my bitch does
5498,0,1,0,carr18 bitch what
5499,0,1,0,idk i went to to the school like a week ago and the bitch gave me a paper and shit telling me my classes paid for and
5500,0,1,0,serv thats wassup how u got bitches sending you booty pics tho lol
5501,0,1,0,make yo bitch open her legs
5502,0,1,0,tweet but don t text back ok fag
5503,0,0,1,how all of the qbs we had before this season were trash they brought in a veteran so they could have someone to play
5504,0,1,0,literally retarded you were dropped on your head
5505,1,0,0,you say waste a draft pick on manziel when we have mallet that s why i m telling you to delete your account you re retarded
5506,0,1,0,i was a fag back then
5507,0,0,1,probably yeah by most accounts he has the personality to handle it though and he can wear a yellow suit if he puts up points
5508,0,1,0,hung with all dudes and wasn t fuckin no bitches so
5509,0,1,0,fuck all cops and fuck you too tarah bitch your elongated nose is shaped like a horses dick dactyl
5510,0,1,0,cry about it you still can t even talk to me even though i m supposedly the shady bitch that won t confront you lol
5511,1,0,0,faggot
5512,1,0,0,i can give you some of my clothes so you can look like a cute dyke
5513,1,0,0,chink eyed
5514,0,1,0,trueee but i can t wait til the day a bitch try me
5515,0,1,0,and because it sounds like there is no prenup he s gonna cash in not her he apparently has ghetto credit magine that
5516,0,1,0,christian keep laughing and me and him will fuck u up instead pussy bitch
5517,0,1,0,he was 17 not 16 amp he tried to beat up a much weaker creepy ass cracker that is why he is dead if zimmerman was a woman
5518,0,1,0,krishnan funny to read retard liberal tweets but anand u didn t delete salwar tweet anyway say hi to digvijaysingh
5519,0,0,1,i m so sick of self serving politicians standing by while bo trashes america wearerepublicnotregime impeachobama
5520,0,1,0,yes sorry grant i m a bitch so i m going to ignore you like most libtards ignore the majority voice
5521,0,1,0,i m still gonna smack the fuck out them they trying to act hard over twitter haha pussy ass niggas
5522,0,1,0,only reason i wouldn t give it up is i ahve a fucking catalog on this bitch arcade games were fire
5523,0,1,0,gl russell yall aint gon get a stitch of pussy
5524,0,1,0,gl oh yea a lo aka mr bitches lmao
5525,0,1,0,papale lol now all ya need is sum beacg bod abs pussy boy
5526,0,1,0,get off my twitter fag
5527,0,1,0,ugly white bitch
5528,0,0,1,i agree 100 no naturalized citizenship no anchor baby amnesty all go to parents country of origin
5529,0,1,0,gotta keep fighting bro thea hoes just trying to bring me down thestrugle
5530,1,0,0,may i jump in u ball less dick wad as a conservative feminist disabled vet bitch i wish u luck with a capital f
5531,0,1,0,lauren it s okay i ll get bitches on this dick anyway but thanks for the tip
5532,0,1,0,i don t give a flying fuck what you think about my tweets worthless teabagger scum
5533,0,0,1,its mutual my lil yellow bone 127827
5534,0,0,1,thats why youz a yellow bone 128155 128155
5535,0,1,0,cuz you know i was playing witchu i aint call yo mama a bitch or say yo brother ugly af did i
5536,0,1,0,smh iont understand it but fuck it more hoes for me 128527 128514
5537,0,1,0,fuck em if they can t take a joke liberal pussies only think jokes about sarah palin amp daughters are funny
5538,0,1,0,absolutely agree with that statement it s just so amusing how angry it makes all these teabagger scumbags that alone is worth it
5539,0,1,0,no not tonight you re gonna hoe tomorrow
5540,0,1,0,bitches 128530
5541,1,0,0,happy birthday queer
5542,0,0,1,smith20 colored contacts
5543,0,1,0,lmaoooo i m calling her a hoe and i m mad shutcho uglass up
5544,0,1,0,sick bitch
5545,0,0,1,if im trash ur trash since we baes now
5546,0,1,0,alright bitch i hope someone deletes your life suck 30 dicks and get hit by 2 buses
5547,0,0,1,nah i replied to you like i did to literally everyone else who called it trash go and check if you don t believe me
5548,1,0,0,king oh no they drafted that gay ass that come out on tv well u welcome to redskins nation no queers just a lot of niggers
5549,1,0,0,king pats owner is a kike
5550,1,0,0,king with pills that nig will last 4 years like magic j that nig should hav died years ago y all the first team to draft gay
5551,0,1,0,such a hoe
5552,0,1,0,m perez yea spell check is a bitch lets stay on topic
5553,0,1,0,lol that hasn t worked well for black folks in the past they better bring a few crackers with um
5554,1,0,0,your 2 and 3 nigga them hoes suck wayans brothers are not funny at all jamie foxx should be number 2
5555,0,0,1,el negro
5556,0,1,0,farrar yeah way to block me fag your scared you go and hit girls how tough does that make you tough enough to know i d beat
5557,1,0,0,farrar your a fucking queer faggot bitch
5558,0,1,0,jason bitch that s wtf i just said and its not christopher it s chris mf
5559,0,0,1,are you a pig or are you a bird
5560,0,1,0,just beat the pussy up
5561,0,1,0,go to sleep bitch
5562,0,1,0,lmao you wish bitch
5563,0,0,1,just ate a wees brownie and is seeing random cats
5564,0,1,0,lmao they know who the kitty master is don t hate bitch
5565,0,0,1,lets just say hellen keller makes better brownies
5566,0,1,0,scheich 128072 128166 salute a bad bitch
5567,0,1,0,shiznitt montana wtf you bitches seen this without me
5568,0,1,0,shiznitt cum thru bitch
5569,0,1,0,shiznitt fuck off bitch
5570,0,1,0,shiznitt fuck you bitch
5571,0,1,0,shiznitt wanted me to let everyone know he downloaded the whole acoustic justin bieber album fag
5572,0,1,0,shiznitt what s good pussy
5573,0,1,0,shiznitt you lying bitch
5574,0,1,0,my niggah
5575,0,1,0,ununnnn what plans text me niggah
5576,0,1,0,yassss bitch
5577,0,1,0,spitted sprite on you niggah with yo smart ass mouth you deserved it amp well stfu lol
5578,0,1,0,both you boys need some pussy damn 128521
5579,0,1,0,still blaming bush fucking retard
5580,1,0,0,boy six here ya go wetback eat this
5581,0,1,0,that s lil nig 128526
